Atlético-GO,3,Guarani,2
Fortaleza,3,CRB,1
Figueirense,2,Boa Esporte,0
CSA,5,Oeste,1
Coritiba,2,Criciúma,1
Juventude,1,Avaí,3
Vila Nova,3,Sampaio Corrêa,1
Paysandu,2,Brasil de Pelotas,1
Ponte Preta,0,Londrina,1
São Bento,1,Goiás,1
