Boa Esporte,0,Fortaleza,2
Coritiba,1,Atlético-GO,0
Juventude,1,Oeste,1
São Bento,2,CSA,1
Paysandu,1,Londrina,0
Guarani,2,Sampaio Corrêa,0
Avaí,2,Brasil de Pelotas,2
Goiás,0,Figueirense,2
CRB,0,Vila Nova,1
Criciúma,0,Ponte Preta,1
