Atlético-MG,1,Cruzeiro,0
Flamengo,1,Vasco,1
Palmeiras,3,Bahia,0
Vitória,2,Ceará,1
Paraná,0,Grêmio,0
América-MG,1,Botafogo,0
São Paulo,1,Santos,0
Sport,1,Corinthians,1
Fluminense,2,Atlético-PR,0
Internacional,3,Chapecoense,0
