Cruzeiro,0,Vitória,0
Atlético-PR,0,Corinthians,0
Chapecoense,0,Sport,0
Bahia,0,Fluminense,0
Vasco,0,São Paulo,0
Flamengo,0,Grêmio,0
Ceará,0,Paraná,0
Santos,0,Botafogo,0
Palmeiras,0,América-MG,0
Internacional,0,Atlético-MG,0
