Sport,0,Internacional,0
Corinthians,0,Flamengo,0
Vitória,0,Santos,0
Atlético-PR,0,América-MG,0
Chapecoense,0,Atlético-MG,0
São Paulo,0,Palmeiras,0
Grêmio,0,Bahia,0
Fluminense,0,Paraná,0
Botafogo,0,Vasco,0
Cruzeiro,0,Ceará,0
