Coritiba,0,Goiás,0
Juventude,0,Ponte Preta,0
Boa Esporte,0,Brasil de Pelotas,0
Avaí,0,Fortaleza,0
Oeste,0,Londrina,0
Criciúma,0,CRB,0
Vila Nova,0,Figueirense,0
Sampaio Corrêa,0,São Bento,0
CSA,0,Atlético-GO,0
Guarani,0,Paysandu,0
