Oeste,1,Atlético-GO,2
Boa Esporte,1,Goiás,0
CRB,1,Guarani,1
Paysandu,2,Avaí,1
Juventude,0,São Bento,2
Figueirense,1,CSA,2
Criciúma,2,Fortaleza,0
Londrina,1,Brasil de Pelotas,0
Ponte Preta,0,Sampaio Corrêa,0
Vila Nova,2,Coritiba,1
