Avaí,1,Vila Nova,0
Paysandu,0,Ponte Preta,4
Goiás,3,CSA,0
Boa Esporte,1,Londrina,0
Coritiba,0,Sampaio Corrêa,0
Guarani,2,Fortaleza,3
São Bento,1,Brasil de Pelotas,1
Criciúma,1,Atlético-GO,1
CRB,0,Oeste,1
Juventude,0,Figueirense,0
