Grêmio,0,Internacional,0
Cruzeiro,2,Sport,0
Atlético-PR,1,Atlético-MG,2
Chapecoense,3,Flamengo,2
Bahia,2,São Paulo,2
Vasco,2,Vitória,3
Corinthians,1,Palmeiras,0
Santos,3,Paraná,1
Botafogo,2,Fluminense,1
Ceará,2,América-MG,2
