Atlético-MG,0,Palmeiras,0
Atlético-PR,0,Cruzeiro,0
América-MG,0,Paraná,0
Vitória,0,Bahia,0
Fluminense,0,Sport,0
Botafogo,0,Flamengo,0
Ceará,0,Internacional,0
Santos,0,Chapecoense,0
Corinthians,0,São Paulo,0
Grêmio,0,Vasco,0
