Brasil de Pelotas,0,Paysandu,0
Avaí,1,Juventude,0
Criciúma,2,Coritiba,2
Londrina,1,Ponte Preta,0
Goiás,2,São Bento,1
Boa Esporte,0,Figueirense,2
CRB,2,Fortaleza,1
Guarani,2,Atlético-GO,0
Oeste,2,CSA,1
Sampaio Corrêa,0,Vila Nova,0
