Guarani,2,Coritiba,1
Figueirense,1,Oeste,2
Londrina,1,Avaí,2
Paysandu,1,Vila Nova,2
Brasil de Pelotas,1,Juventude,1
Goiás,2,Criciúma,1
Boa Esporte,0,CRB,1
CSA,1,Sampaio Corrêa,0
Fortaleza,0,Atlético-GO,1
São Bento,0,Ponte Preta,2
