Vila Nova,1,Oeste,1
Guarani,0,Goiás,2
Avaí,1,CRB,0
Atlético-GO,2,Ponte Preta,0
Coritiba,2,Boa Esporte,1
São Bento,1,Paysandu,0
Juventude,0,Criciúma,1
CSA,4,Londrina,1
Fortaleza,2,Figueirense,2
Sampaio Corrêa,1,Brasil de Pelotas,2
