Atlético-GO,0,Juventude,1
Londrina,2,Figueirense,0
Goiás,0,Ponte Preta,0
São Bento,0,Boa Esporte,0
CRB,0,Coritiba,0
Fortaleza,0,Vila Nova,0
Brasil de Pelotas,0,Oeste,0
Paysandu,0,Criciúma,0
Guarani,0,CSA,0
Avaí,0,Sampaio Corrêa,0
