Guarani,,Londrina,
São Bento,,Vila Nova,
Juventude,,CSA,
Avaí,,Ponte Preta,
Criciúma,,Sampaio Corrêa,
Coritiba,,Fortaleza,
Goiás,,Brasil de Pelotas,
Boa Esporte,,Oeste,
CRB,,Figueirense,
Paysandu,,Atlético-GO,
