Santos,2,Bahia,0
Atlético-PR,2,Grêmio,1
Corinthians,1,Paraná,0
Cruzeiro,2,Fluminense,1
Botafogo,2,Sport,0
São Paulo,1,Ceará,0
América-MG,2,Flamengo,2
Vitória,1,Atlético-MG,0
Internacional,0,Palmeiras,0
Vasco,3,Chapecoense,1
