Vitória,,São Paulo,
Vasco,,Internacional,
Santos,,Fluminense,
Grêmio,,Sport,
Chapecoense,,América-MG,
Flamengo,,Palmeiras,
Corinthians,,Bahia,
Cruzeiro,,Paraná,
Atlético-PR,,Botafogo,
Ceará,,Atlético-MG,
