Fluminense,3,Chapecoense,1
Palmeiras,2,Sport,3
Atlético-MG,0,Flamengo,1
Paraná,0,Atlético-PR,0
Bahia,3,Vasco,0
Botafogo,1,Vitória,1
Santos,0,Cruzeiro,1
Internacional,2,Corinthians,1
América-MG,1,São Paulo,3
Ceará,0,Grêmio,1
