Atlético-MG,3,Chapecoense,3
Internacional,0,Sport,0
Vasco,1,Botafogo,2
Palmeiras,3,São Paulo,1
América-MG,3,Atlético-PR,1
Bahia,0,Grêmio,2
Flamengo,1,Corinthians,0
Santos,5,Vitória,2
Ceará,0,Cruzeiro,1
Paraná,2,Fluminense,1
