Vila Nova,,Figueirense,
Juventude,,Ponte Preta,
Boa Esporte,,Brasil de Pelotas,
Coritiba,,Goiás,
Oeste,,Londrina,
Avaí,,Fortaleza,
Criciúma,,CRB,
Sampaio Corrêa,,São Bento,
CSA,,Atlético-GO,
Guarani,,Paysandu,
