Cruzeiro,,Flamengo,
Atlético-PR,,Ceará,
América-MG,,Bahia,
Vitória,,Grêmio,
Vasco,,Palmeiras,
Botafogo,,Paraná,
São Paulo,,Sport,
Santos,,Atlético-MG,
Corinthians,,Chapecoense,
Internacional,,Fluminense,
