Vasco,4,América-MG,1
São Paulo,2,Atlético-MG,2
Corinthians,1,Ceará,1
Cruzeiro,1,Botafogo,0
Atlético-PR,1,Palmeiras,3
Vitória,1,Fluminense,2
Flamengo,2,Internacional,0
Sport,2,Bahia,0
Grêmio,5,Santos,1
Chapecoense,1,Paraná,1
