Fortaleza,2,São Bento,1
Ponte Preta,0,Brasil de Pelotas,1
Juventude,0,Londrina,0
Paysandu,2,Goiás,3
Vila Nova,1,Guarani,1
Oeste,0,Sampaio Corrêa,0
Figueirense,2,Atlético-GO,2
CRB,0,CSA,0
Coritiba,1,Avaí,0
Boa Esporte,1,Criciúma,2
