Criciúma,,Goiás,
Juventude,,Brasil de Pelotas,
Vila Nova,,Paysandu,
Oeste,,Figueirense,
Sampaio Corrêa,,CSA,
Avaí,,Londrina,
CRB,,Boa Esporte,
Atlético-GO,,Fortaleza,
Coritiba,,Guarani,
Ponte Preta,,São Bento,
