Flamengo,,Fluminense,
Santos,,Corinthians,
Bahia,,Paraná,
Chapecoense,,Vitória,
Vasco,,Cruzeiro,
Palmeiras,,Grêmio,
Internacional,,São Paulo,
Atlético-MG,,América-MG,
Atlético-PR,,Sport,
Ceará,,Botafogo,
