Paysandu,1,CRB,1
Criciúma,0,Brasil de Pelotas,1
Juventude,,Goiás,
Atlético-GO,,Sampaio Corrêa,
CSA,,Ponte Preta,
Guarani,,Avaí,
Oeste,,Fortaleza,
Vila Nova,,Boa Esporte,
Figueirense,,Coritiba,
Londrina,,São Bento,
