Fluminense,0,Grêmio,1
América-MG,0,Corinthians,0
Bahia,0,Flamengo,0
Palmeiras,3,Cruzeiro,1
Atlético-MG,5,Sport,2
Botafogo,2,São Paulo,2
Santos,1,Atlético-PR,0
Internacional,2,Vitória,1
Ceará,3,Chapecoense,1
Paraná,1,Vasco,1
