Atlético-MG,,Botafogo,
Paraná,,Internacional,
Chapecoense,,São Paulo,
Bahia,,Cruzeiro,
Fluminense,,América-MG,
Flamengo,,Atlético-PR,
Ceará,,Vasco,
Sport,,Santos,
Palmeiras,,Vitória,
Grêmio,,Corinthians,
