América-MG,,Grêmio,
Botafogo,,Bahia,
São Paulo,,Atlético-PR,
Sport,,Vasco,
Vitória,,Corinthians,
Fluminense,,Atlético-MG,
Palmeiras,,Ceará,
Cruzeiro,,Chapecoense,
Paraná,,Flamengo,
Internacional,,Santos,
