Criciúma,1,CSA,3
Boa Esporte,1,Juventude,2
Brasil de Pelotas,1,Figueirense,0
Londrina,1,Fortaleza,1
Sampaio Corrêa,1,Paysandu,1
CRB,3,Atlético-GO,1
Oeste,1,Coritiba,1
Avaí,1,São Bento,1
Goiás,1,Vila Nova,3
Guarani,2,Ponte Preta,3
