Avaí,0,CSA,0
Paysandu,2,Figueirense,0
Guarani,2,Brasil de Pelotas,1
São Bento,2,Atlético-GO,1
Juventude,0,Fortaleza,3
Goiás,1,Oeste,0
CRB,1,Londrina,1
Criciúma,1,Vila Nova,0
Coritiba,0,Ponte Preta,0
Boa Esporte,3,Sampaio Corrêa,1
