CSA,1,Figueirense,4
Fortaleza,2,Criciúma,0
Avaí,3,Paysandu,1
Atlético-GO,2,Oeste,2
Coritiba,2,Vila Nova,0
São Bento,2,Juventude,2
Brasil de Pelotas,3,Londrina,0
Goiás,1,Boa Esporte,2
Guarani,2,CRB,0
Sampaio Corrêa,1,Ponte Preta,0
