Corinthians,,São Paulo,
Atlético-PR,,Cruzeiro,
Botafogo,,Flamengo,
América-MG,,Paraná,
Atlético-MG,,Palmeiras,
Vitória,,Bahia,
Ceará,,Internacional,
Grêmio,,Vasco,
Fluminense,,Sport,
Santos,,Chapecoense,
