Atlético-GO,0,Juventude,1
Londrina,2,Figueirense,0
Goiás,2,Ponte Preta,2
São Bento,0,Boa Esporte,0
CRB,1,Coritiba,1
Fortaleza,2,Vila Nova,0
Brasil de Pelotas,1,Oeste,3
Paysandu,1,Criciúma,1
Guarani,1,CSA,0
Avaí,3,Sampaio Corrêa,1
